line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
LI00693,T03772,P012,,-2,-15085.14
LI00694,T05386,P477,,1,7813.55
LI00695,T05717,P283,,1,6245.36
LI00696,T15141,P119,,2,228.26
LI00697,T06108,P328,,1,1797.97
LI00698,T06466,P231,,1,34973.13
LI00699,T07039,P106,,2,24690.76
LI00700,T02051,P296,,3,5611.17
LI00701,T06127,P188,,1,269.59
LI00702,T08597,P344,,1,35155.9
LI00703,T10270,P306,,1,4573.85
LI00704,T03744,P179,,1,3939.45
LI00705,T05654,P417,,3,43305.99
LI00706,T19339,P044,,1,49462.32
LI00707,T07818,P157,,1,1743.59
LI00708,T04633,P262,,1,1924.66
LI00709,T18836,P197,,1,11384.45
LI00710,T17609,P356,,4,9945.04
LI00711,T05677,P285,,1,13797.39
LI00712,T06131,P162,,2,544.18
LI00713,T11765,P488,PR18,1,7874.9
LI00714,T12582,P494,,2,3380.14
LI00715,T13407,P351,,2,3237.8
LI00716,T14545,P251,,1,3966.87
LI00717,T07227,P150,PR29,1,1049.72
LI00718,T05512,P400,,2,2349.66
LI00719,T16231,P282,,1,45.15
LI00720,T08779,P397,,5,11790.0
LI00721,T17762,P422,,2,23087.96
LI00722,T14463,P280,,1,14516.32
LI00723,T08112,P153,,1,7133.08
LI00724,T08612,P179,,1,3939.45
LI00725,T03847,P398,,1,33587.21
LI00726,T19266,P353,,2,1009.44
LI00727,T14031,P085,,2,6634.66
LI00728,T06782,P413,PR45,1,1370.79
LI00729,T19558,P276,,5,24958.9
LI00730,T09590,P149,,4,578.64
LI00731,T16857,P461,,1,6922.84
LI00732,T13488,P471,PR36,3,4524.84
LI00733,T04158,P360,,1,31845.97
LI00734,T10555,P425,,3,2896.38
LI00735,T12869,P251,,2,7933.74
LI00736,T13574,P193,,2,376.2
LI00737,T03051,P207,,1,2811.18
LI00738,T12094,P233,,1,5628.44
LI00739,T00082,P445,,2,27037.9
LI00740,T15023,P326,,1,33545.34
LI00741,T02076,P408,,1,14878.62
LI00742,T14079,P423,,1,6785.32
LI00743,T09293,P173,,1,3925.97
LI00744,T15904,P404,,-2,-666.52
LI00745,T01587,P024,PR59,1,7390.18
LI00746,T05177,P226,,5,102826.65
LI00747,T14019,P104,,4,387.56
LI00748,T09892,P082,,3,21189.84
LI00749,T03059,P336,,1,5154.36
LI00750,T05424,P027,,1,1977.07
LI00751,T07673,P220,,2,2270.38
LI00752,T00036,P110,,1,2594.23
LI00753,T07412,P266,,1,1501.28
LI00754,T11259,P419,,3,149.22
LI00755,T04332,P245,PR50,1,5693.04
LI00756,T03357,P053,,3,94182.66
LI00757,T04494,P196,,2,9987.8
LI00758,T04363,P329,,1,3940.93
LI00759,T17384,P289,PR84,1,27055.44
LI00760,T11508,P370,,2,14308.46
LI00761,T13491,P316,,3,68889.18
LI00762,T02841,P460,,2,13194.18
LI00763,T19320,P374,,5,161187.4
LI00764,T10306,P406,,1,9427.46
LI00765,T02761,P128,,2,3611.34
LI00766,T19910,P146,,2,94820.74
LI00767,T09885,P106,,1,12345.38
LI00768,T12837,P152,,2,13733.02
LI00769,T07843,P254,,1,1547.48
LI00770,T19462,P037,,5,24352.15
LI00771,T11833,P479,,1,3400.26
LI00772,T18625,P216,,2,359.26
LI00773,T15435,P489,,1,6287.96
LI00774,T19247,P035,PR28,1,3048.28
LI00775,T01982,P486,,1,10430.52
LI00776,T16419,P393,,2,26993.74
LI00777,T02701,P328,,2,3595.94
LI00778,T09093,P043,,1,3988.93
LI00779,T06659,P499,,1,1002.59
LI00780,T12804,P301,,3,29907.39
LI00781,T02167,P159,,2,43756.44
LI00782,T07820,P030,,4,1021.0
LI00783,T03801,P233,,1,5628.44
LI00784,T05756,P062,PR18,2,4487.92
LI00785,T05369,P255,,1,26038.87
LI00786,T08496,P086,,2,14994.26
LI00787,T08807,P376,,2,630.96
LI00788,T00962,P172,,1,-7002.98
LI00789,T02093,P135,,1,8832.84
LI00790,T02526,P255,,1,26038.87
LI00791,T16372,P440,,1,25713.08
LI00792,T08360,P396,,1,44.77
LI00793,T03780,P117,,1,35483.32
LI00794,T00403,P126,PR47,1,2697.18
LI00795,T04918,P092,,3,1419.93
LI00796,T18117,P412,,2,3266.24
LI00797,T13742,P115,,1,2710.49
LI00798,T10484,P139,,1,3188.22
LI00799,T03913,P258,,1,49706.18
LI00800,T07314,P412,,1,3266.24
LI00801,T13138,P036,,3,16220.19
LI00802,T10181,P168,PR59,1,47.84
LI00803,T06576,P150,,1,1049.72
LI00804,T07949,P238,,5,24739.25
LI00805,T06404,P376,,2,630.96
LI00806,T08033,P078,PR53,1,134.94
LI00807,T17746,P178,,2,15273.62
LI00808,T00315,P487,,2,8998.4
LI00809,T12330,P435,,1,2356.96
LI00810,T06724,P272,,1,10829.75
LI00811,T01963,P498,,2,16398.22
LI00812,T03049,P023,,3,43537.32
LI00813,T17032,P212,,1,8753.12
LI00814,T02783,P298,PR18,2,88914.36
LI00815,T12923,P039,,1,1738.82
LI00816,T04284,P122,,3,10690.47
LI00817,T12877,P359,,1,7697.08
LI00818,T14836,P140,,4,43419.8
LI00819,T04461,P400,,1,1174.83
LI00820,T03463,P085,,1,3317.33
LI00821,T03957,P275,,2,76148.96
LI00822,T14809,P158,,3,24289.86
LI00823,T02963,P081,,1,1439.42
LI00824,T19770,P021,,3,29624.7
LI00825,T04861,P047,,5,30980.8
LI00826,T12985,P263,PR39,1,7468.03
LI00827,T05698,P016,,3,6404.25
LI00828,T18218,P384,,1,5966.88
LI00829,T03340,P412,,1,326.62
LI00830,T02021,P426,,1,6532.33
LI00831,T06493,P422,,2,23087.96
LI00832,T02754,P299,,4,12969.72
LI00833,T02458,P012,,1,7542.57
LI00834,T14531,P415,,4,429.76
LI00835,T10865,P063,PR60,1,2577.67
LI00836,T18806,P222,,1,1950.06
LI00837,T00967,P196,,1,4993.9
LI00838,T07036,P466,,1,4207.35
LI00839,T04871,P018,,2,16872.34
LI00840,T09671,P256,,1,102.94
LI00841,T01999,P045,,1,1718.99
LI00842,T06536,P330,,1,93.46
LI00843,T17815,P407,PR49,2,2930.9
LI00844,T11768,P246,,1,8300.93
LI00845,T18536,P258,,1,49706.18
LI00846,T00855,P164,,1,7587.98
LI00847,T09206,P030,,1,255.25
LI00848,T11713,P393,,1,13496.87
LI00849,T05231,P052,,1,9372.44
LI00850,T17488,P418,,2,14832.06
LI00851,T07190,P295,,2,242.42
LI00852,T11627,P479,,3,20401.56
LI00853,T05771,P122,,3,10690.47
LI00854,T11757,P468,,2,9184.38
LI00855,T11524,P486,,1,10430.52
LI00856,T06169,P429,,3,121905.57
LI00857,T16130,P278,,1,31002.85
LI00858,T02958,P029,,1,90.11
LI00859,T17251,P245,PR79,1,5693.04
LI00860,T04276,P175,,4,54126.36
LI00861,T10604,P031,PR76,2,10075.14
LI00862,T04642,P397,,1,2358.0
LI00863,T11957,P492,PR91,4,550.36
LI00864,T12963,P301,,1,9969.13
LI00865,T04472,P500,,4,19487.88
LI00866,T15965,P333,,2,1769.44
LI00867,T18415,P356,,2,4972.52
LI00868,T11693,P115,,-3,-8131.47
LI00869,T12399,P158,,1,8096.62
LI00870,T05824,P374,PR90,4,128949.92
LI00871,T12832,P436,,5,17826.75
LI00872,T01062,P094,,4,5224.76
LI00873,T07239,P328,,4,7191.88
LI00874,T04609,P170,,1,9481.36
LI00875,T10470,P086,,5,37485.65
LI00876,T11002,P229,PR27,1,5480.12
LI00877,T02222,P180,,1,3808.44
LI00878,T00042,P025,,2,68100.28
LI00879,T05451,P453,,3,7231.11
LI00880,T11510,P280,,3,43548.96
LI00881,T18942,P334,,1,1892.03
LI00882,T14788,P038,,1,1502.5
LI00883,T00658,P164,,1,7587.98
LI00884,T11201,P088,,1,46100.92
LI00885,T02458,P281,,5,21926.1
LI00886,T11074,P305,,3,16360.89
LI00887,T01016,P221,,1,678.82
LI00888,T14228,P081,PR43,1,1439.42
LI00889,T06226,P210,,2,14100.88
LI00890,T17699,P136,,1,3866.47
LI00891,T03143,P026,,1,398.76
LI00892,T16088,P079,PR01,1,118.9
LI00893,T09652,P422,,2,23087.96
LI00894,T06543,P050,PR22,2,13321.54
LI00895,T02685,P243,,1,41410.13
LI00896,T13025,P242,,2,4361.56
LI00897,T02987,P329,,1,3940.93
LI00898,T12500,P190,,1,34316.78
LI00899,T14410,P239,,3,9368.01
LI00900,T18490,P032,,2,65593.4
LI00901,T03169,P044,,3,148386.96
LI00902,T13566,P498,,1,8199.11
LI00903,T01999,P431,,1,134.74
LI00904,T17548,P352,,1,1175.61
LI00905,T07722,P244,,1,30190.63
LI00906,T01138,P258,,1,49706.18
LI00907,T18727,P347,,1,2685.3
LI00908,T14715,P089,,1,1421.76
LI00909,T06944,P414,,1,7425.72
LI00910,T02568,P350,,5,665.0
LI00911,T04846,P428,,1,38156.9
LI00912,T02196,P045,,1,1718.99
LI00913,T10687,P439,,1,11075.59
LI00914,T00406,P403,,1,3861.73
LI00915,T13750,P058,,-1,-9633.38
LI00916,T19266,P299,,4,12969.72
LI00917,T03462,P289,,2,54110.88
LI00918,T17552,P451,,1,10653.26
LI00919,T12552,P336,,2,10308.72
LI00920,T01228,P089,,1,1421.76
LI00921,T19945,P349,,1,8339.56
LI00922,T10863,P354,,2,20730.8
LI00923,T08801,P460,,1,6597.09
LI00924,T09931,P160,,1,6189.8
LI00925,T03219,P498,,1,8199.11
LI00926,T14520,P397,,1,2358.0
LI00927,T13657,P310,,1,1994.24
LI00928,T06927,P468,,2,9184.38
LI00929,T16925,P445,,1,13518.95
LI00930,T05210,P034,,1,4370.97
LI00931,T04445,P400,,3,3524.49
LI00932,T00949,P089,,3,4265.28
LI00933,T01889,P128,PR07,4,7222.68
LI00934,T06525,P141,,1,5488.81
LI00935,T13008,P326,,2,67090.68
LI00936,T07928,P191,,1,2529.55
LI00937,T15552,P301,,1,9969.13
LI00938,T08476,P384,,1,5966.88
LI00939,T00900,P198,PR74,2,15979.46
LI00940,T07023,P439,,1,11075.59
LI00941,T06775,P138,,1,190.7
LI00942,T00292,P243,,2,82820.26
LI00943,T19699,P411,PR33,2,416.66
LI00944,T10010,P365,,2,4407.76
LI00945,T13888,P459,,1,3612.53
LI00946,T08258,P112,,2,290.7
LI00947,T13014,P300,,1,38384.5
LI00948,T12263,P288,,-2,-4315.28
LI00949,T09781,P351,,1,1618.9
LI00950,T09060,P328,,1,1797.97
LI00951,T09791,P097,,2,8562.24
LI00952,T01861,P413,,3,4112.37
LI00953,T13242,P339,,1,4912.26
LI00954,T00835,P336,,1,5154.36
LI00955,T13716,P208,,1,3428.47
LI00956,T18745,P418,,2,14832.06
LI00957,T07287,P352,,2,2351.22
LI00958,T11748,P260,,1,4147.64
LI00959,T18293,P093,,1,14258.21
LI00960,T08476,P372,,2,9168.24
LI00961,T05999,P485,,1,2280.63
LI00962,T02927,P114,,2,5817.12
LI00963,T10063,P216,,1,179.63
LI00964,T08539,P300,,3,115153.5
LI00965,T15419,P028,,1,3680.5
LI00966,T02334,P242,,1,2180.78
LI00967,T12507,P272,,1,10829.75
LI00968,T04941,P071,,1,8189.43
LI00969,T18659,P458,,1,48977.49
LI00970,T10368,P442,,2,15854.48
LI00971,T15978,P171,,1,9990.76
LI00972,T01901,P003,,1,44831.01
LI00973,T05525,P296,,1,1870.39
LI00974,T02885,P067,,2,5711.08
LI00975,T13219,P220,,1,1135.19
LI00976,T01237,P274,,1,2461.71
LI00977,T00462,P457,,3,8862.12
LI00978,T06245,P010,,2,22964.92
LI00979,T08154,P116,,1,14834.99
LI00980,T04225,P053,,1,31394.22
LI00981,T05473,P034,,1,4370.97
LI00982,T09530,P234,,1,1909.75
LI00983,T11071,P223,,5,37300.1
LI00984,T11231,P462,,2,29862.6
LI00985,T05403,P486,,3,31291.56
LI00986,T00627,P117,,5,177416.6
LI00987,T06921,P376,PR65,1,315.48
LI00988,T12013,P365,,1,2203.88
LI00989,T08382,P395,,1,228.82
LI00990,T01572,P339,,3,14736.78
LI00991,T01581,P354,,1,10365.4
LI00992,T04050,P281,,2,8770.44
LI00993,T06734,P356,,1,2486.26
LI00994,T13792,P339,,1,4912.26
LI00995,T19846,P359,,3,23091.24
LI00996,T03438,P262,,1,1924.66
LI00997,T03736,P402,,1,11091.6
LI00998,T06546,P399,,1,7611.78
LI00999,T06609,P184,,1,3140.13
LI01000,T01292,P281,,1,4385.22
LI01001,T15751,P170,,1,9481.36
LI01002,T02917,P465,,1,1571.32
LI01003,T16191,P077,,2,6629.32
LI01004,T02460,P371,,4,23882.16
LI01005,T07575,P234,,1,1909.75
LI01006,T15214,P026,PR23,3,1196.28
LI01007,T09522,P185,,1,3674.92
LI01008,T03798,P049,,3,20212.11
LI01009,T00317,P437,,2,6720.52
LI01010,T10770,P184,,4,12560.52
LI01011,T08792,P450,,1,11297.79
LI01012,T11231,P094,,1,1306.19
LI01013,T14960,P140,,2,21709.9
LI01014,T15672,P410,,3,716.52
LI01015,T05466,P058,,2,19266.76
LI01016,T05224,P054,,-1,-47663.98
LI01017,T18644,P348,,2,8455.2
LI01018,T11751,P314,PR88,3,2891.79
LI01019,T04282,P248,,1,8672.61
LI01020,T13477,P226,PR34,2,41130.66
LI01021,T00406,P361,,1,634.27
LI01022,T18896,P371,,5,29852.7
LI01023,T11086,P266,,2,3002.56
LI01024,T03121,P222,,1,1950.06
LI01025,T11330,P340,,1,-1063.1
LI01026,T18296,P457,,1,2954.04
LI01027,T05143,P259,,3,9642.69
LI01028,T05420,P039,,1,1738.82
LI01029,T10843,P497,,1,3191.02
LI01030,T18039,P330,,3,280.38
LI01031,T02584,P236,,1,1676.77
LI01032,T02885,P439,,1,11075.59
LI01033,T16298,P382,,1,71.55
LI01034,T13512,P019,,1,231.4
LI01035,T02979,P406,,2,18854.92
LI01036,T09982,P456,,1,1256.21
LI01037,T14950,P487,,3,13497.6
LI01038,T07305,P433,,1,4922.42
LI01039,T19660,P243,,1,41410.13
LI01040,T14829,P059,PR85,1,92.74
LI01041,T11186,P182,,5,18100.75
LI01042,T09568,P281,,2,8770.44
LI01043,T01501,P460,,1,6597.09
LI01044,T13410,P055,,1,3570.1
LI01045,T03957,P477,,1,7813.55
LI01046,T06245,P367,,2,445.54
LI01047,T01524,P475,,2,782.22
LI01048,T04038,P396,,1,44.77
LI01049,T19311,P490,,5,23303.35
LI01050,T00143,P272,,1,10829.75
LI01051,T14183,P430,,4,9338.04
LI01052,T05807,P355,,2,3485.62
LI01053,T04207,P054,,2,95327.96
LI01054,T10547,P259,,1,3214.23
LI01055,T19956,P469,,1,4753.95
LI01056,T13038,P494,,1,1690.07
LI01057,T04371,P071,,2,16378.86
LI01058,T16787,P154,,1,10566.79
LI01059,T10287,P365,,1,2203.88
LI01060,T07122,P103,,2,401.9
LI01061,T11315,P472,,5,58568.75
LI01062,T05827,P258,,2,99412.36
LI01063,T03782,P390,,1,7693.41
LI01064,T18699,P483,,1,3595.13
LI01065,T17495,P147,,1,7493.34
LI01066,T00419,P268,,1,307.78
LI01067,T01739,P344,PR35,2,70311.8
LI01068,T05274,P147,,1,7493.34
LI01069,T02033,P354,,1,10365.4
LI01070,T17734,P017,,1,10321.98
LI01071,T18412,P443,,2,448.04
LI01072,T12744,P122,,2,7126.98
LI01073,T09426,P355,,4,6971.24
LI01074,T12700,P214,,5,15171.4
LI01075,T10246,P495,,1,2530.55
LI01076,T08236,P104,,2,193.78
LI01077,T14519,P425,,2,1930.92
LI01078,T12051,P387,,2,497.6
LI01079,T06438,P398,,1,33587.21
LI01080,T14707,P091,,1,21090.11
LI01081,T05695,P377,,1,3297.16
LI01082,T14042,P143,,1,7910.04
LI01083,T19137,P434,,1,8088.54
LI01084,T05073,P021,,1,9874.9
LI01085,T01667,P397,,2,4716.0
LI01086,T09869,P252,,1,3130.86
LI01087,T02389,P402,,1,11091.6
LI01088,T06026,P267,PR65,1,9536.02
LI01089,T17796,P275,,1,38074.48
LI01090,T06992,P340,,1,-1063.1
LI01091,T07159,P487,,1,4499.2
LI01092,T18394,P422,,2,23087.96
LI01093,T03760,P343,,1,2672.58
LI01094,T07990,P491,PR42,1,8343.99
LI01095,T03716,P198,,2,15979.46
LI01096,T00810,P467,,2,2792.4
LI01097,T16853,P412,,1,1633.12
LI01098,T09714,P460,,1,6597.09
LI01099,T02699,P486,PR99,1,10430.52
LI01100,T00241,P321,PR86,2,81505.38
LI01101,T06986,P443,,3,672.06
LI01102,T06737,P276,,3,14975.34
LI01103,T14262,P332,,1,5275.85
LI01104,T05039,P013,,1,3063.57
LI01105,T02868,P038,PR33,1,1502.5
LI01106,T18841,P421,,1,5691.53
LI01107,T12716,P231,,1,34973.13
LI01108,T00554,P200,,1,7813.47
LI01109,T02073,P388,,1,2212.66
LI01110,T02379,P184,,1,3140.13
LI01111,T09875,P311,PR98,4,735.28
LI01112,T12499,P203,,1,35225.64
LI01113,T05123,P274,,2,4923.42
LI01114,T17883,P152,,1,6866.51
LI01115,T12227,P491,,1,8343.99
LI01116,T18189,P073,,1,9287.25
LI01117,T19552,P202,,4,69068.32
LI01118,T09985,P108,,4,28761.76
LI01119,T11268,P109,,2,9591.3
LI01120,T16796,P073,,1,9287.25
LI01121,T08282,P100,,2,5400.06
LI01122,T18590,P437,PR97,4,13441.04
LI01123,T17985,P237,,1,218.47
LI01124,T02208,P129,PR93,1,10508.48
LI01125,T10842,P183,,2,12946.9
LI01126,T03279,P146,,4,189641.48
LI01127,T10414,P249,,2,510.36
LI01128,T10017,P356,,1,2486.26
LI01129,T11944,P414,,1,7425.72
LI01130,T00159,P161,,1,5566.25
LI01131,T14291,P142,,1,1802.77
LI01132,T10865,P450,,1,11297.79
LI01133,T10010,P250,,1,46.99
LI01134,T19878,P042,,3,5462.46
LI01135,T04588,P457,,1,2954.04
LI01136,T02506,P373,PR03,3,21306.75
LI01137,T01023,P417,,1,14435.33
LI01138,T19335,P109,,1,4795.65
LI01139,T17809,P458,,1,48977.49
LI01140,T04871,P188,,3,808.77
LI01141,T19321,P376,,1,315.48
LI01142,T16421,P262,PR47,1,1924.66
LI01143,T07828,P435,,5,11784.8
LI01144,T05435,P388,,1,2212.66
LI01145,T05871,P290,,2,8272.92
LI01146,T04791,P377,,4,13188.64
LI01147,T01325,P113,,1,333.03
LI01148,T08663,P190,,2,68633.56
LI01149,T16971,P465,,1,1571.32
LI01150,T14898,P452,PR84,1,4099.76
LI01151,T17085,P325,,3,-533.28
LI01152,T08629,P297,,1,2770.74
LI01153,T12404,P188,,3,808.77
LI01154,T02551,P265,,5,27498.15
LI01155,T07304,P265,,3,16498.89
LI01156,T11307,P250,,3,140.97
LI01157,T00217,P257,,1,827.92
LI01158,T07537,P040,,1,11526.5
LI01159,T04924,P096,,2,12403.12
LI01160,T03878,P339,,3,14736.78
LI01161,T03714,P247,,1,28759.24
LI01162,T19360,P083,,1,10503.18
LI01163,T07985,P023,,1,21768.66
LI01164,T04415,P323,,3,20418.81
LI01165,T04813,P029,,4,360.44
LI01166,T16930,P491,,5,41719.95
LI01167,T00611,P450,,-2,-22595.58
LI01168,T09289,P485,PR58,2,4561.26
LI01169,T15448,P445,,1,13518.95
LI01170,T13461,P308,,1,135.99
LI01171,T05960,P320,,1,14976.58
LI01172,T11229,P473,,1,10932.91
LI01173,T07531,P194,,1,11702.14
LI01174,T06631,P268,,1,307.78
LI01175,T13756,P424,,1,6852.74
LI01176,T15594,P462,,1,14931.3
LI01177,T17414,P258,,1,49706.18
LI01178,T04271,P462,,3,44793.9
LI01179,T14140,P268,,3,1385.01
LI01180,T17362,P220,,3,3405.57
LI01181,T12493,P180,,2,7616.88
LI01182,T18879,P051,,1,304.18
LI01183,T07619,P466,,1,4207.35
LI01184,T17817,P210,,1,7050.44
LI01185,T00234,P296,,1,1870.39
LI01186,T12289,P336,,3,15463.08
LI01187,T13398,P186,,1,1514.4
LI01188,T19182,P130,,1,6932.63
LI01189,T18504,P188,,5,1347.95
LI01190,T13024,P387,,1,248.8
LI01191,T18271,P248,,1,8672.61
LI01192,T15852,P130,,1,6932.63
LI01193,T13046,P377,,3,9891.48
LI01194,T03903,P383,,2,6509.78
LI01195,T05302,P052,,1,9372.44
LI01196,T11090,P411,,2,416.66
LI01197,T01706,P083,,2,21006.36
LI01198,T02985,P422,,4,46175.92
LI01199,T14267,P046,PR29,1,41040.81
LI01200,T19957,P020,,4,61916.7
LI01201,T13129,P315,,1,3632.35
LI01202,T19578,P030,,3,765.75
LI01203,T16200,P225,PR85,4,23558.2
LI01204,T16979,P147,,2,14986.68
LI01205,T16730,P265,,2,10999.26
LI01206,T01182,P185,,1,3674.92
LI01207,T05160,P045,,2,3437.98
LI01208,T11572,P343,,1,2672.58
LI01209,T16966,P008,,1,41136.43
LI01210,T02955,P282,,3,135.45
LI01211,T19102,P179,,3,11818.35
LI01212,T07416,P311,,1,183.82
LI01213,T13237,P295,PR23,1,121.21
LI01214,T03489,P287,PR38,1,21488.69
LI01215,T03835,P412,,1,1633.12
LI01216,T17627,P417,,1,14435.33
LI01217,T14509,P495,,1,2530.55
LI01218,T07972,P388,,2,4425.32
LI01219,T15097,P460,,1,6597.09
LI01220,T03810,P133,PR82,2,3560.96
LI01221,T07222,P347,,3,8055.9
LI01222,T13515,P490,,1,4660.67
LI01223,T08630,P128,,1,3611.34
LI01224,T11207,P039,,1,1738.82
LI01225,T10285,P182,,1,3620.15
LI01226,T05990,P485,,4,9122.52
LI01227,T06232,P256,,1,102.94
LI01228,T07932,P447,,1,2426.28
LI01229,T08183,P429,,1,40635.19
LI01230,T03496,P062,,2,4487.92
LI01231,T16144,P315,PR70,4,14529.4
LI01232,T15804,P191,,1,2529.55
LI01233,T18826,P445,,1,13518.95
LI01234,T16749,P144,,2,656.62
LI01235,T04203,P028,,1,3680.5
LI01236,T17720,P017,,1,10321.98
LI01237,T05728,P235,,2,303.08
LI01238,T15076,P162,,1,272.09
LI01239,T06906,P195,,1,302.63
LI01240,T08510,P096,,1,6201.56
LI01241,T15446,P491,,1,8343.99
LI01242,T16344,P218,,2,13169.36
LI01243,T12200,P187,,1,26486.54
LI01244,T05895,P293,,1,42311.68
LI01245,T07490,P417,PR35,3,43305.99
LI01246,T18198,P222,,1,1950.06
LI01247,T04901,P243,,1,41410.13
LI01248,T16371,P069,,3,21195.15
LI01249,T16942,P274,,2,4923.42
LI01250,T09832,P129,,1,10508.48
LI01251,T13055,P051,,1,304.18
LI01252,T08333,P244,,1,30190.63
LI01253,T10967,P134,,1,7424.62
LI01254,T08445,P177,PR16,1,118.99
LI01255,T19844,P102,,2,9683.82
LI01256,T17644,P090,,1,1472.99
LI01257,T10653,P345,,2,89696.66
LI01258,T14646,P456,PR79,1,1256.21
LI01259,T04747,P445,,3,40556.85
LI01260,T11056,P216,,1,179.63
LI01261,T02338,P041,,1,3883.93
LI01262,T10384,P335,,1,7292.28
LI01263,T12959,P139,,2,6376.44
LI01264,T11901,P383,,5,16274.45
LI01265,T13566,P086,,1,7497.13
LI01266,T07689,P339,,2,9824.52
LI01267,T02624,P108,,1,7190.44
LI01268,T02091,P480,,1,1886.65
LI01269,T00864,P395,,2,457.64
LI01270,T02728,P054,,1,47663.98
LI01271,T12775,P159,,2,43756.44
LI01272,T14522,P321,,1,40752.69
LI01273,T05591,P015,PR46,3,10138.38
LI01274,T10657,P443,,5,1120.1
LI01275,T17714,P479,,1,3400.26
LI01276,T17672,P091,,1,21090.11
LI01277,T18481,P223,,2,14920.04
LI01278,T10147,P466,,1,4207.35
LI01279,T02935,P227,,1,10522.3
LI01280,T05103,P156,PR67,3,8606.31
LI01281,T04467,P177,,1,118.99
LI01282,T16120,P485,,1,2280.63
LI01283,T14105,P409,,1,3188.92
LI01284,T00237,P281,,1,4385.22
LI01285,T18369,P224,,1,711.13
LI01286,T12771,P425,,1,965.46
LI01287,T13836,P321,,2,81505.38
LI01288,T08909,P146,,1,47410.37
LI01289,T08809,P212,,1,8753.12
LI01290,T04477,P149,,1,144.66
LI01291,T14837,P140,,1,10854.95
LI01292,T10507,P010,,5,57412.3
LI01293,T00726,P096,,1,6201.56
LI01294,T04098,P367,,1,222.77
LI01295,T02956,P078,PR28,1,134.94
LI01296,T10210,P403,,5,19308.65
LI01297,T15195,P357,,1,10398.15
LI01298,T04788,P029,,1,90.11
LI01299,T17800,P241,,3,116587.83
LI01300,T08195,P419,,1,49.74
LI01301,T08158,P198,,1,7989.73
LI01302,T01099,P102,,2,9683.82
LI01303,T17077,P341,,1,7697.22
LI01304,T10228,P480,,2,3773.3
LI01305,T01383,P382,,1,71.55
LI01306,T08301,P247,,1,28759.24
LI01307,T01707,P443,,5,1120.1
LI01308,T07733,P325,,1,-177.76
LI01309,T09048,P300,,2,76769.0
LI01310,T00293,P497,PR89,1,3191.02
LI01311,T19537,P080,,1,2720.03
LI01312,T05168,P256,PR80,1,102.94
LI01313,T01968,P031,,1,5037.57
LI01314,T17576,P406,,1,9427.46
LI01315,T10379,P286,,2,587.96
LI01316,T14376,P376,,2,630.96
LI01317,T11737,P371,,3,17911.62
LI01318,T15903,P362,,1,1455.7
LI01319,T16060,P098,,1,2821.76
LI01320,T10607,P375,,3,24347.22
LI01321,T19618,P469,,1,4753.95
LI01322,T17405,P080,,3,8160.09
LI01323,T17748,P188,,2,539.18
LI01324,T16580,P195,,3,907.89
LI01325,T11931,P398,,1,33587.21
LI01326,T02076,P338,,3,34330.5
LI01327,T06222,P269,,2,9025.58
LI01328,T05051,P314,,1,963.93
LI01329,T10553,P057,PR85,1,4716.64
LI01330,T04253,P092,,1,473.31
LI01331,T15905,P099,PR74,2,21311.36
LI01332,T12734,P337,,2,15481.42
LI01333,T19343,P132,PR29,2,87268.42
LI01334,T02323,P007,,1,3717.44
LI01335,T16103,P476,,1,4750.73
LI01336,T01990,P185,,4,14699.68
LI01337,T13630,P421,,2,11383.06
LI01338,T08711,P271,PR10,3,20258.22
LI01339,T02554,P484,,1,334.66
LI01340,T03317,P372,,1,4584.12
LI01341,T06329,P270,,1,151.48
LI01342,T05863,P286,,1,293.98
LI01343,T03458,P393,,1,13496.87
LI01344,T15032,P360,,3,95537.91
LI01345,T05467,P406,,1,9427.46
LI01346,T11060,P337,,5,38703.55
LI01347,T14517,P478,,1,2071.44
LI01348,T10639,P433,,2,9844.84
LI01349,T14110,P423,,2,13570.64
LI01350,T18454,P280,,2,29032.64
LI01351,T08326,P185,,1,3674.92
LI01352,T13012,P001,,5,45760.6
LI01353,T19522,P009,,5,19026.8
LI01354,T09891,P004,,1,258.89
LI01355,T10319,P012,,4,150851.4
LI01356,T09043,P471,,1,1508.28
LI01357,T18731,P080,PR59,1,2720.03
LI01358,T04536,P136,,1,3866.47
LI01359,T07635,P132,,1,43634.21
LI01360,T13101,P292,,2,3280.04
LI01361,T10640,P406,,1,9427.46
LI01362,T18882,P420,,1,-1709.4
LI01363,T09844,P020,,1,10319.45
LI01364,T02572,P400,PR99,1,1174.83
LI01365,T14232,P214,,1,3034.28
LI01366,T07430,P383,,2,6509.78
LI01367,T00375,P325,,1,-177.76
LI01368,T09988,P269,PR70,1,4512.79
LI01369,T10710,P258,,1,49706.18
LI01370,T12874,P498,,1,8199.11
LI01371,T16539,P047,,1,6196.16
LI01372,T12922,P076,,1,8021.47
LI01373,T18725,P382,PR52,1,71.55
LI01374,T13059,P257,,2,1655.84
LI01375,T04420,P247,,1,28759.24
LI01376,T18722,P101,,5,564.25
LI01377,T17179,P127,,1,4191.78
LI01378,T14093,P166,,1,40445.82
LI01379,T03688,P344,,1,35155.9
LI01380,T06242,P165,,2,89276.3
LI01381,T09989,P087,,2,69161.92
LI01382,T14491,P320,,1,14976.58
LI01383,T07651,P103,,1,200.95
LI01384,T02812,P058,,1,9633.38
